Priority,Long name,units,description,comment,Variable Name,CF Standard Name,cell_methods,positive,type,dimensions,CMOR Name,modeling_realm,frequency,cell_measures,prov,provNote,rowIndex,uid,vid,stid,structure title,MIPs (requesting),MIPs (by experiment),ECMWF,AWI,CNRM,CMCC,ECEarth (KNMI),ECEarth (SHMI),ECEarth (BSC),ECEarth (CNR),MPI,METOFFICE,MO_key,STASH,
1,Surface Downwelling Longwave Radiation,W m-2,,,rlds,surface_downwelling_longwave_flux_in_air,time: mean,down,real,longitude latitude time,rlds,atmos,day,area: areacella,day ((isd.003)),day_ss,40,bab538d4-e5dd-11e5-8482-ac72891c3257,70d7d6fc0e9c2f14624a0270bf2b99b9,f7dcac96-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field (single level) [XY-na] [tmean]","AerChemMIP,CFMIP,CMIP,CORDEX,DAMIP,DCPP,HighResMIP,LS3MIP,VIACSAB,VolMIP","AerChemMIP,C4MIP,CFMIP,CMIP6,DAMIP,DCPP,DECK,GMMIP,GeoMIP,HighResMIP,ISMIP6,LS3MIP,LUMIP,PMIP,ScenarioMIP,VolMIP",,x,1,False,x,x,x,x,x,UM:1,lo-la-ti__rlds,m01s02i207,
1,Surface Upwelling Longwave Radiation,W m-2,,,rlus,surface_upwelling_longwave_flux_in_air,time: mean,up,real,longitude latitude time,rlus,atmos,day,area: areacella,day ((isd.003)),day_ss,41,bab57f92-e5dd-11e5-8482-ac72891c3257,89027ee0079acb709750ddeac1c08899,f7dcac96-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field (single level) [XY-na] [tmean]","AerChemMIP,CFMIP,CMIP,CORDEX,DAMIP,HighResMIP,LS3MIP,VIACSAB,VolMIP","AerChemMIP,CFMIP,CMIP6,DAMIP,DCPP,DECK,GMMIP,GeoMIP,HighResMIP,ISMIP6,PMIP,ScenarioMIP,VolMIP",,x,1,False,x,x,x,x,x,UM:1,lo-la-ti__rlus,"m01s02i201,m01s02i207",
1,Surface Downwelling Shortwave Radiation,W m-2,surface solar irradiance for UV calculations,,rsds,surface_downwelling_shortwave_flux_in_air,time: mean,down,real,longitude latitude time,rsds,atmos,day,area: areacella,day ((isd.003)),day_ss,42,bab5ecd4-e5dd-11e5-8482-ac72891c3257,6e7b9f984d3bba15daccaaa18039a85d,f7dcac96-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field (single level) [XY-na] [tmean]","AerChemMIP,CFMIP,CMIP,CORDEX,DAMIP,DCPP,HighResMIP,LS3MIP,VIACSAB,VolMIP","AerChemMIP,C4MIP,CFMIP,CMIP6,DAMIP,DCPP,DECK,GMMIP,GeoMIP,HighResMIP,ISMIP6,LS3MIP,LUMIP,PMIP,ScenarioMIP,VolMIP",,x,1,False,x,x,x,x,x,UM:1,lo-la-ti__rsds,m01s01i235,
1,Surface Upwelling Shortwave Radiation,W m-2,,,rsus,surface_upwelling_shortwave_flux_in_air,time: mean,up,real,longitude latitude time,rsus,atmos,day,area: areacella,day ((isd.003)),day_ss,43,bab65ad4-e5dd-11e5-8482-ac72891c3257,70bf79db957daa3b82413da949233ac7,f7dcac96-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field (single level) [XY-na] [tmean]","CFMIP,CMIP,CORDEX,DAMIP,HighResMIP,LS3MIP,VIACSAB,VolMIP","AerChemMIP,CFMIP,CMIP6,DAMIP,DCPP,DECK,GMMIP,GeoMIP,HighResMIP,ISMIP6,LS3MIP,PMIP,ScenarioMIP,VolMIP",,x,1,False,x,x,x,x,x,UM:1,lo-la-ti__rsus,"m01s01i201,m01s01i235",
1,TOA Outgoing Longwave Radiation,W m-2,at the top of the atmosphere (to be compared with satellite measurements),at the top of the atmosphere.,rlut,toa_outgoing_longwave_flux,time: mean,up,real,longitude latitude time,rlut,atmos,day,area: areacella,day ((isd.003)),day_ss,44,bab59c66-e5dd-11e5-8482-ac72891c3257,63345d9732c72b97ca395f24ce2d6642,f7dcac96-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field (single level) [XY-na] [tmean]","CFMIP,CMIP,CORDEX,DAMIP,DCPP,HighResMIP,VIACSAB,VolMIP","AerChemMIP,CFMIP,CMIP6,DAMIP,DCPP,DECK,GMMIP,HighResMIP,ScenarioMIP,VolMIP",,x,1,False,x,x,x,x,x,UM:1,lo-la-ti__rlut,m01s03i332,
1,Air Temperature,K,Air Temperature,,ta,air_temperature,time: mean,,real,longitude latitude plev8 time,ta,atmos,day,area: areacella,day ((isd.003)),day_ss,49,bab902e8-e5dd-11e5-8482-ac72891c3257,b9c3eb96337c69c1c4a5aab1317f5563,f7e6b556-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field (8 pressure levels) [XY-P8] [tmean]","CFMIP,CMIP,CORDEX,DAMIP,HighResMIP,VIACSAB,VolMIP","AerChemMIP,CFMIP,CMIP6,DAMIP,DECK,GMMIP,HighResMIP,ScenarioMIP,VolMIP",,x,CHANGED: 3,T,x,x,x,x,x,UM:1,lo-la-p-ti__ta,"m01s30i204,m01s30i301",
1,Relative Humidity,%,"The relative humidity with respect to liquid water for T> 0 C, and with respect to ice for T<0 C.","This is the relative humidity with respect to liquid water for T> 0 C, and with respect to ice for T<0 C.",hur,relative_humidity,time: mean,,real,longitude latitude plev8 time,hur,atmos,day,area: areacella,day ((isd.003)),day_ss,50,baafec80-e5dd-11e5-8482-ac72891c3257,3cc6766c2d001a58d18dfe7f60fd5e66,f7e6b556-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field (8 pressure levels) [XY-P8] [tmean]","CFMIP,CMIP,CORDEX,DAMIP,HighResMIP,VIACSAB,VolMIP","AerChemMIP,CFMIP,CMIP6,DAMIP,DECK,GMMIP,HighResMIP,ScenarioMIP,VolMIP",,x,CHANGED: 3,RELHUM,x,x,x,x,x,UM:1,lo-la-p-ti__hur,"m01s30i206,m01s30i301",
1,Specific Humidity,1.0,,,hus,specific_humidity,time: mean,,real,longitude latitude plev8 time,hus,atmos,day,area: areacella,day ((isd.003)),day_ss,51,bab0135e-e5dd-11e5-8482-ac72891c3257,53f4724d228998d54191c73352532ce3,f7e6b556-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field (8 pressure levels) [XY-P8] [tmean]","CFMIP,CMIP,CORDEX,DAMIP,HighResMIP,VIACSAB,VolMIP","AerChemMIP,CFMIP,CMIP6,DAMIP,DECK,GMMIP,HighResMIP,ScenarioMIP,VolMIP",,x,CHANGED: 3,Q,x,x,x,x,x,UM:1,lo-la-p-ti__hus,"m01s30i205,m01s30i301",
1,omega (=dp/dt),Pa s-1,"Omega (vertical velocity in pressure coordinates, positive downwards)","commonly referred to as ""omega"", this represents the vertical component of velocity in pressure coordinates (positive down)",wap,lagrangian_tendency_of_air_pressure,time: mean,,real,longitude latitude plev8 time,wap,atmos,day,area: areacella,day ((isd.003)),day_ss,52,babd0e56-e5dd-11e5-8482-ac72891c3257,51fb29dd55442361fa9c5dbe23aca9c6,f7e6b556-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field (8 pressure levels) [XY-P8] [tmean]","CFMIP,CMIP,CORDEX,DAMIP,HighResMIP,VIACSAB,VolMIP","AerChemMIP,CFMIP,CMIP6,DAMIP,DECK,GMMIP,HighResMIP,ScenarioMIP,VolMIP",,False,CHANGED: 3,False,x,x,x,x,x,UM:1,lo-la-p-ti__wap,"m01s30i208,m01s30i301",
1,Northward Wind,m s-1,,,va,northward_wind,time: mean,,real,longitude latitude plev8 time,va,atmos,day,area: areacella,day ((isd.003)),day_ss,53,babbbbe6-e5dd-11e5-8482-ac72891c3257,2dedcb347c18e132a2f4d625abf94585,f7e6b556-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field (8 pressure levels) [XY-P8] [tmean]","CFMIP,CMIP,CORDEX,DAMIP,HighResMIP,VIACSAB,VolMIP","AerChemMIP,CFMIP,CMIP6,DAMIP,DECK,GMMIP,HighResMIP,ScenarioMIP,VolMIP",,x,CHANGED: 3,False,x,x,x,x,x,UM:1,lo-la-p-ti__va,"m01s30i202,m01s30i301",
1,Eastward Wind,m s-1,,,ua,eastward_wind,time: mean,,real,longitude latitude plev8 time,ua,atmos,day,area: areacella,day ((isd.003)),day_ss,54,babb5084-e5dd-11e5-8482-ac72891c3257,21db90c0a12448299f855fdab60930d4,f7e6b556-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field (8 pressure levels) [XY-P8] [tmean]","CFMIP,CMIP,CORDEX,DAMIP,HighResMIP,VIACSAB,VolMIP","AerChemMIP,CFMIP,CMIP6,DAMIP,DECK,GMMIP,HighResMIP,ScenarioMIP,VolMIP",,x,CHANGED: 3,False,x,x,x,x,x,UM:1,lo-la-p-ti__ua,"m01s30i201,m01s30i301",
2,Geopotential Height,m,,,zg,geopotential_height,time: mean,,real,longitude latitude plev8 time,zg,atmos,day,area: areacella,day ((isd.003)),day_ss,55,babda032-e5dd-11e5-8482-ac72891c3257,28e774ec0ecd561a6a3d437e6c443a6b,f7e6b556-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field (8 pressure levels) [XY-P8] [tmean]","CFMIP,CMIP,CORDEX,DAMIP,DynVar,HighResMIP,VIACSAB,VolMIP","AerChemMIP,CFMIP,CMIP6,DECK,GMMIP,HighResMIP,ScenarioMIP,VolMIP",,False,CHANGED: 3,False,x,x,x,x,False,False,lo-la-p-ti__zg,"m01s30i207,m01s30i301",
