Priority,Long name,units,description,comment,Variable Name,CF Standard Name,cell_methods,positive,type,dimensions,CMOR Name,modeling_realm,frequency,cell_measures,prov,provNote,rowIndex,uid,vid,stid,structure title,MIPs (requesting),MIPs (by experiment),ECMWF,AWI,CNRM,CMCC,ECEarth (KNMI),ECEarth (SHMI),ECEarth (BSC),ECEarth (CNR),MPI,METOFFICE,MO_key,STASH,
2,Tendency of Mass Fraction of Stratiform Cloud Liquid Water due to Condensation and Evaporation,s-1,unset,,tnsclwce,tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_condensation_and_evaporation,time: mean,,real,longitude latitude alevel time,tnsclwce,atmos,mon,area: areacella,cfMon ((isd.003)),cfMon_3dstd,50,baba3dc0-e5dd-11e5-8482-ac72891c3257,c0f88b8111b32e398a00b97e95751cf5,f7ded7a0-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field on model atmosphere levels [XY-A] [tmean]","AerChemMIP,CFMIP,GeoMIP,HighResMIP,PMIP","AerChemMIP,CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP,ScenarioMIP",,False,CHANGED: -999,False,False,False,False,False,False,False,lo-la-al-ti__tnsclwce,"m01s09i240,m01s16i260,m01s04i283",
2,Tendency of Mass Fraction of Stratiform Cloud Liquid Water Due to Convective Detrainment,s-1,unset,,tnsclwcd,tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_convective_detrainment,time: mean,,real,longitude latitude alevel time,tnsclwcd,atmos,mon,area: areacella,cfMon ((isd.003)),cfMon_3dstd,50,baba3b9a-e5dd-11e5-8482-ac72891c3257,c379f5ec3b03e9d38f87ab9ca053c817,f7ded7a0-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field on model atmosphere levels [XY-A] [tmean]","AerChemMIP,CFMIP,GeoMIP,HighResMIP,PMIP","AerChemMIP,CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP,ScenarioMIP",,False,CHANGED: -999,False,False,False,False,False,False,False,lo-la-al-ti__tnsclwcd,,
2,Tendency of Mass Fraction of Stratiform Cloud Liquid Water due to Homogeneous Nucleation,s-1,unset,,tnsclwhon,tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_homogeneous_nucleation,time: mean,,real,longitude latitude alevel time,tnsclwhon,atmos,mon,area: areacella,cfMon ((isd.003)),cfMon_3dstd,50,baba448c-e5dd-11e5-8482-ac72891c3257,c0ee4d3d16bc2464d1b61f76ec18a6e1,f7ded7a0-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field on model atmosphere levels [XY-A] [tmean]","AerChemMIP,CFMIP,GeoMIP,HighResMIP,PMIP","AerChemMIP,CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP,ScenarioMIP",,False,CHANGED: -999,False,False,False,False,False,False,False,lo-la-al-ti__tnsclwhon,,
2,Tendency of Mass Fraction of Stratiform Cloud Liquid Water due to Heterogeneous Nucleation,s-1,unset,,tnsclwhen,tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_heterogeneous_nucleation,time: mean,,real,longitude latitude alevel time,tnsclwhen,atmos,mon,area: areacella,cfMon ((isd.003)),cfMon_3dstd,50,baba425c-e5dd-11e5-8482-ac72891c3257,0adeb0260081880bf8b307e6d6cae9ee,f7ded7a0-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field on model atmosphere levels [XY-A] [tmean]","AerChemMIP,CFMIP,GeoMIP,HighResMIP,PMIP","AerChemMIP,CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP,ScenarioMIP",,False,CHANGED: -999,False,False,False,False,False,False,False,lo-la-al-ti__tnsclwhen,,
2,Tendency of Mass Fraction of Stratiform Cloud Liquid Water due to Riming,s-1,unset,,tnsclwri,tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_riming,time: mean,,real,longitude latitude alevel time,tnsclwri,atmos,mon,area: areacella,cfMon ((isd.003)),cfMon_3dstd,50,baba48e2-e5dd-11e5-8482-ac72891c3257,a0e1042757be9d21e195a585b04a8b20,f7ded7a0-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field on model atmosphere levels [XY-A] [tmean]","AerChemMIP,CFMIP,GeoMIP,HighResMIP,PMIP","AerChemMIP,CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP,ScenarioMIP",,False,CHANGED: -999,False,False,False,False,False,False,False,lo-la-al-ti__tnsclwri,,
2,Tendency of Mass Fraction of Stratiform Cloud Liquid Water due to Accretion to Rain,s-1,unset,,tnsclwar,tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_accretion_to_rain,time: mean,,real,longitude latitude alevel time,tnsclwar,atmos,mon,area: areacella,cfMon ((isd.003)),cfMon_3dstd,50,baba32b2-e5dd-11e5-8482-ac72891c3257,9814e99098e085195f93102a875e683a,f7ded7a0-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field on model atmosphere levels [XY-A] [tmean]","AerChemMIP,CFMIP,GeoMIP,HighResMIP,PMIP","AerChemMIP,CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP,ScenarioMIP",,False,CHANGED: -999,False,False,False,False,False,False,False,lo-la-al-ti__tnsclwar,m01s04i258,
2,Tendency of Mass Fraction of Stratiform Cloud Liquid Water due to Accretion to Snow,s-1,unset,,tnsclwas,tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_accretion_to_snow,time: mean,,real,longitude latitude alevel time,tnsclwas,atmos,mon,area: areacella,cfMon ((isd.003)),cfMon_3dstd,50,baba34e2-e5dd-11e5-8482-ac72891c3257,417147f9d09ceddc21d6765d7888b9cd,f7ded7a0-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field on model atmosphere levels [XY-A] [tmean]","AerChemMIP,CFMIP,GeoMIP,HighResMIP,PMIP","AerChemMIP,CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP,ScenarioMIP",,False,CHANGED: -999,False,False,False,False,False,False,False,lo-la-al-ti__tnsclwas,m01s04i248,
2,Tendency of Mass Fraction of Stratiform Cloud Liquid Water due to Melting From Cloud Ice,s-1,unset,,tnsclwmi,tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_melting_from_cloud_ice,time: mean,,real,longitude latitude alevel time,tnsclwmi,atmos,mon,area: areacella,cfMon ((isd.003)),cfMon_3dstd,50,baba46b2-e5dd-11e5-8482-ac72891c3257,658c36b4a724975e749ae0d441745217,f7ded7a0-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field on model atmosphere levels [XY-A] [tmean]","AerChemMIP,CFMIP,GeoMIP,HighResMIP,PMIP","AerChemMIP,CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP,ScenarioMIP",,False,CHANGED: -999,False,False,False,False,False,False,False,lo-la-al-ti__tnsclwmi,,
2,Tendency of Mass Fraction of Stratiform Cloud Liquid Water due to Autoconversion,s-1,unset,,tnsclwac,tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_autoconversion,time: mean,,real,longitude latitude alevel time,tnsclwac,atmos,mon,area: areacella,cfMon ((isd.003)),cfMon_3dstd,50,baba308c-e5dd-11e5-8482-ac72891c3257,8a8b6e26b68e14b9aecbf41ee77d4088,f7ded7a0-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field on model atmosphere levels [XY-A] [tmean]","AerChemMIP,CFMIP,GeoMIP,HighResMIP,PMIP","AerChemMIP,CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP,ScenarioMIP",,False,CHANGED: -999,False,False,False,False,False,False,False,lo-la-al-ti__tnsclwac,m01s04i257,
2,Tendency of Mass Fraction of Stratiform Cloud Liquid Water due to Advection,s-1,unset,,tnsclwa,tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_advection,time: mean,,real,longitude latitude alevel time,tnsclwa,atmos,mon,area: areacella,cfMon ((isd.003)),cfMon_3dstd,50,baba2e48-e5dd-11e5-8482-ac72891c3257,ba1ea9933c2e0a3ebd2c1c58bc86b620,f7ded7a0-562c-11e6-a2a4-ac72891c3257,"Temporal mean, Global field on model atmosphere levels [XY-A] [tmean]","AerChemMIP,CFMIP,GeoMIP,HighResMIP,PMIP","AerChemMIP,CFMIP,CMIP6,DECK,GeoMIP,HighResMIP,PMIP,ScenarioMIP",,False,CHANGED: -999,False,False,False,False,False,False,False,lo-la-al-ti__tnsclwa,m01s12i183,
